CustomerID,Contract,Internet Service,City_Charge_Ratio,Monthly Charges,Churn_Probability,Retention_Action_Plan
0220-EBGCE,Month-to-month,Fiber optic,0.014122,85.85,0.871114,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1628-BIZYP,Month-to-month,Fiber optic,0.007172,85.0,0.870828,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2446-PLQVO,Month-to-month,Fiber optic,0.006021,70.3,0.870511,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0680-DFNNY,Month-to-month,Fiber optic,0.01106,101.1,0.870115,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7314-OXENN,Month-to-month,Fiber optic,0.014989,82.0,0.869964,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7330-WZLNC,Month-to-month,Fiber optic,0.01649,90.8,0.869447,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2691-NZETQ,Month-to-month,Fiber optic,0.006419,85.35,0.868739,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2845-HSJCY,Month-to-month,Fiber optic,0.024326,87.25,0.868682,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9223-UCPVT,Month-to-month,Fiber optic,0.016637,94.4,0.868359,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4192-GORJT,Month-to-month,Fiber optic,0.005153,94.45,0.868319,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2454-RPBRZ,Month-to-month,Fiber optic,0.014479,98.1,0.86822,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5519-NPHVG,Month-to-month,Fiber optic,0.027632,94.2,0.86803,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9134-CEQMF,Month-to-month,Fiber optic,0.017405,89.5,0.86799,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5229-PRWKT,Month-to-month,Fiber optic,0.01234,86.55,0.867886,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7235-NXZCP,Month-to-month,Fiber optic,0.017377,74.85,0.867472,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8779-QRDMV,Month-to-month,DSL,0.007,39.65,0.867219,장기 약정(1~2년) 전환 유도
9897-KXHCM,Month-to-month,Fiber optic,0.010068,80.3,0.867175,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9878-TNQGW,Month-to-month,Fiber optic,0.009466,80.95,0.866948,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3178-FESZO,Month-to-month,Fiber optic,0.00798,100.25,0.866505,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7613-LLQFO,Month-to-month,Fiber optic,0.010778,84.45,0.866452,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1624-NALOJ,Month-to-month,Fiber optic,0.011518,89.8,0.866237,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4086-YQSNZ,Month-to-month,Fiber optic,0.013584,80.4,0.866094,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9940-RHLFB,Month-to-month,Fiber optic,0.007391,75.3,0.865899,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8740-CRYFY,Month-to-month,Fiber optic,0.014162,78.95,0.865298,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1833-VGRUM,Month-to-month,Fiber optic,0.011215,74.2,0.865256,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9605-WGJVW,Month-to-month,Fiber optic,0.011151,70.2,0.865098,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9185-TQCVP,Month-to-month,Fiber optic,0.007126,85.15,0.864767,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2880-FPNAE,Month-to-month,Fiber optic,0.014156,74.2,0.864586,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1320-HTRDR,Month-to-month,Fiber optic,0.019277,75.5,0.864442,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3716-BDVDB,Month-to-month,Fiber optic,0.004032,69.1,0.86405,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5875-YPQFJ,Month-to-month,Fiber optic,0.003814,69.9,0.863839,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5054-IEXZT,Month-to-month,Fiber optic,0.017916,75.35,0.863737,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1448-PWKYE,Month-to-month,Fiber optic,0.013421,80.0,0.863689,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1977-STDKI,Month-to-month,Fiber optic,0.006342,73.0,0.863402,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2867-UIMSS,Month-to-month,Fiber optic,0.018087,80.5,0.863318,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9399-APLBT,Month-to-month,Fiber optic,0.007713,74.7,0.86331,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7074-IEVOJ,Month-to-month,Fiber optic,0.010216,79.4,0.863268,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2959-MJHIC,Month-to-month,Fiber optic,0.016389,80.35,0.863084,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4415-IJZTP,Month-to-month,Fiber optic,0.009458,74.5,0.862994,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4844-JJWUY,Month-to-month,Fiber optic,0.007739,86.0,0.862769,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8780-IXSTS,Month-to-month,Fiber optic,0.010298,90.1,0.862757,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9507-EXLTT,Month-to-month,Fiber optic,0.011165,79.35,0.862526,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6357-JJPQT,Month-to-month,Fiber optic,0.011758,80.5,0.862286,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6960-HVYXR,Month-to-month,Fiber optic,0.009517,76.0,0.861776,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8821-XNHVZ,Month-to-month,Fiber optic,0.006433,80.05,0.86121,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7450-NWRTR,Month-to-month,Fiber optic,0.017928,99.45,0.861075,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4078-SAYYN,Month-to-month,Fiber optic,0.02304,100.75,0.860935,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3750-CKVKH,Month-to-month,Fiber optic,0.01976,67.75,0.860927,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3677-IYRBF,Month-to-month,DSL,0.002882,30.4,0.860843,장기 약정(1~2년) 전환 유도
3811-VBYBZ,Month-to-month,Fiber optic,0.013862,99.8,0.860748,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6416-TVAIH,Month-to-month,Fiber optic,0.003838,68.5,0.860519,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6127-ISGTU,Month-to-month,Fiber optic,0.013728,84.95,0.860426,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8058-JMEQO,Month-to-month,Fiber optic,0.016563,84.45,0.860189,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2777-PHDEI,Month-to-month,Fiber optic,0.012234,78.05,0.860007,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8752-STIVR,Month-to-month,Fiber optic,0.010979,79.0,0.859929,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8945-GRKHX,Month-to-month,Fiber optic,0.007304,78.65,0.859676,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2612-RRIDN,Month-to-month,Fiber optic,0.014751,81.0,0.858667,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1564-NTYXF,Month-to-month,Fiber optic,0.008182,82.0,0.858392,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4140-MUHUG,Month-to-month,Fiber optic,0.00944,86.85,0.85835,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3318-NMQXL,Month-to-month,Fiber optic,0.017745,92.0,0.858341,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4228-ZGYUW,Month-to-month,Fiber optic,0.016526,90.05,0.858141,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0235-KGSLC,Month-to-month,Fiber optic,0.009981,85.55,0.857959,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1184-PJVDB,Month-to-month,Fiber optic,0.010204,79.95,0.857769,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7576-OYWBN,Month-to-month,Fiber optic,0.00529,76.05,0.85724,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9837-BMCLM,Month-to-month,Fiber optic,0.030368,78.5,0.856816,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6161-UUUTA,Month-to-month,Fiber optic,0.011492,79.9,0.856816,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5956-VKDTT,Month-to-month,Fiber optic,0.009411,74.35,0.856443,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1678-FYZOW,Month-to-month,Fiber optic,0.008324,79.4,0.856341,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5393-RXQSZ,Month-to-month,Fiber optic,0.016532,79.6,0.855768,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6350-XFYGW,Month-to-month,Fiber optic,0.015496,94.75,0.85569,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5445-UTODQ,Month-to-month,Fiber optic,0.004895,81.1,0.855612,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1724-BQUHA,Month-to-month,Fiber optic,0.005272,89.5,0.855196,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8443-ZRDBZ,Month-to-month,Fiber optic,0.007398,76.05,0.855119,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8622-ZLFKO,Month-to-month,Fiber optic,0.016537,90.75,0.855037,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6618-RYATB,Month-to-month,Fiber optic,0.014578,79.55,0.854951,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3462-BJQQA,Month-to-month,Fiber optic,0.004377,89.75,0.854742,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9611-CTWIH,Month-to-month,Fiber optic,0.01271,89.45,0.854526,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0841-NULXI,Month-to-month,DSL,0.003925,35.55,0.854469,장기 약정(1~2년) 전환 유도
2672-HUYVI,Month-to-month,Fiber optic,0.013801,91.1,0.854279,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4550-EVXNY,Month-to-month,Fiber optic,0.005516,69.65,0.854019,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1075-BGWOH,Month-to-month,Fiber optic,0.0158,98.75,0.853998,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8086-OVPWV,Month-to-month,Fiber optic,0.014037,80.2,0.853571,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5797-APWZC,Month-to-month,Fiber optic,0.004832,90.6,0.853562,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1173-XZPYF,Month-to-month,Fiber optic,0.011519,89.2,0.853,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7563-BIUPC,Month-to-month,Fiber optic,0.013067,80.6,0.852898,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4806-KEXQR,Month-to-month,Fiber optic,0.011006,79.9,0.852659,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4143-OOBWZ,Month-to-month,Fiber optic,0.017493,81.3,0.852566,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8348-HFYIV,Month-to-month,DSL,0.008168,49.25,0.852532,장기 약정(1~2년) 전환 유도
4285-GYRQC,Month-to-month,Fiber optic,0.006237,86.25,0.852377,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9025-AOMKI,Month-to-month,Fiber optic,0.010172,93.55,0.852204,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6941-PMGEP,Month-to-month,Fiber optic,0.008906,80.0,0.852173,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3389-YGYAI,Month-to-month,Fiber optic,0.018348,105.5,0.852123,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5564-NEMQO,Month-to-month,Fiber optic,0.023377,75.3,0.852073,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4581-SSPWD,Month-to-month,Fiber optic,0.004844,75.8,0.852072,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2990-HWIML,Month-to-month,Fiber optic,0.013136,89.5,0.851397,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5348-CAGXB,Month-to-month,Fiber optic,0.008749,89.55,0.851313,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8414-MYSHR,Month-to-month,Fiber optic,0.010891,91.4,0.851272,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2876-GZYZC,Month-to-month,Fiber optic,0.007641,85.95,0.85024,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3319-DWOEP,Month-to-month,Fiber optic,0.018779,95.75,0.849874,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5889-LFOLL,Month-to-month,Fiber optic,0.022074,84.6,0.849751,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3276-HDUEG,Month-to-month,Fiber optic,0.020493,75.05,0.849209,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6372-RFVNS,Month-to-month,Fiber optic,0.008157,78.8,0.849141,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6513-EECDB,Month-to-month,Fiber optic,0.004324,73.55,0.848913,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5095-AESKG,Month-to-month,Fiber optic,0.007472,91.5,0.848754,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7294-TMAOP,Month-to-month,Fiber optic,0.008464,90.55,0.848589,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2929-ERCFZ,Month-to-month,Fiber optic,0.015496,94.2,0.848339,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4090-KPJIP,Month-to-month,Fiber optic,0.009247,74.95,0.848031,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3091-FYHKI,Month-to-month,DSL,0.005158,35.45,0.847978,장기 약정(1~2년) 전환 유도
3244-DCJWY,Month-to-month,Fiber optic,0.007382,70.25,0.84789,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1086-LXKFY,Month-to-month,Fiber optic,0.012583,69.1,0.847173,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2897-DOVND,Month-to-month,Fiber optic,0.019303,69.8,0.847157,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3296-SILRA,Month-to-month,Fiber optic,0.012837,76.4,0.846884,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2952-QAYZF,Month-to-month,Fiber optic,0.012517,85.3,0.846822,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1567-DSCIC,Month-to-month,Fiber optic,0.009229,94.0,0.846784,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4342-HENTK,Month-to-month,Fiber optic,0.018389,70.65,0.845989,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5276-KQWHG,Month-to-month,Fiber optic,0.016788,69.6,0.845989,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5685-IIXLY,Month-to-month,Fiber optic,0.009307,83.6,0.845735,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1965-AKTSX,Month-to-month,Fiber optic,0.012383,78.95,0.845536,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9231-ZJYAM,Month-to-month,Fiber optic,0.018997,78.85,0.845388,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7625-XCQRH,Month-to-month,Fiber optic,0.01939,76.5,0.845325,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2516-VQRRV,Month-to-month,Fiber optic,0.008453,75.45,0.845238,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4112-LUEIZ,Month-to-month,Fiber optic,0.009211,89.5,0.845216,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9717-QEBGU,Month-to-month,Fiber optic,0.02331,70.3,0.845101,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3372-KWFBM,Month-to-month,Fiber optic,0.011877,86.6,0.844901,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7858-GTZSP,Month-to-month,Fiber optic,0.017191,86.55,0.844735,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4210-QFJMF,Month-to-month,Fiber optic,0.013243,79.15,0.844714,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7273-TEFQD,Month-to-month,DSL,0.005704,41.15,0.844658,장기 약정(1~2년) 전환 유도
5380-AFSSK,Month-to-month,Fiber optic,0.012206,93.9,0.844571,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9894-EZEWG,Month-to-month,Fiber optic,0.009895,74.3,0.844126,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0684-AOSIH,Month-to-month,Fiber optic,0.014085,95.0,0.844037,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2737-WFVYW,Month-to-month,DSL,0.003715,45.25,0.843888,장기 약정(1~2년) 전환 유도
5804-LEPIM,Month-to-month,Fiber optic,0.006768,70.35,0.843881,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1768-ZAIFU,Month-to-month,DSL,0.007037,25.2,0.843633,장기 약정(1~2년) 전환 유도
2026-TGDHM,Month-to-month,Fiber optic,0.00799,79.3,0.843572,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3746-EUBYR,Month-to-month,Fiber optic,0.015604,74.6,0.843564,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7321-VGNKU,Month-to-month,Fiber optic,0.016441,70.35,0.843188,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5565-FILXA,Month-to-month,Fiber optic,0.022404,96.15,0.843056,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1704-NRWYE,Month-to-month,Fiber optic,0.011802,80.85,0.842704,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2024-BASKD,Month-to-month,Fiber optic,0.010297,74.6,0.842371,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0137-OCGAB,Month-to-month,Fiber optic,0.011013,80.2,0.84217,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6608-QQLVK,Month-to-month,DSL,0.00593,50.5,0.842053,장기 약정(1~2년) 전환 유도
6615-NGGZJ,Month-to-month,Fiber optic,0.011731,100.55,0.841722,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9306-CPCBC,Month-to-month,Fiber optic,0.007338,74.25,0.841678,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3721-CNEYS,Month-to-month,Fiber optic,0.019461,70.95,0.841653,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8992-JQYUN,Month-to-month,DSL,0.007086,50.35,0.841601,장기 약정(1~2년) 전환 유도
0822-GAVAP,Month-to-month,DSL,0.007403,34.7,0.841312,장기 약정(1~2년) 전환 유도
5520-FVEWJ,Month-to-month,Fiber optic,0.008572,84.5,0.841223,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7908-QCBCA,Month-to-month,Fiber optic,0.012185,69.4,0.84115,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0968-GSIKN,Month-to-month,Fiber optic,0.011034,70.8,0.841123,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9019-QVLZD,Month-to-month,Fiber optic,0.007808,79.55,0.840819,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5949-XIKAE,Month-to-month,Fiber optic,0.037697,83.55,0.840734,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2982-IHMFT,Month-to-month,Fiber optic,0.005481,74.45,0.840585,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3606-TWKGI,Month-to-month,Fiber optic,0.015376,106.9,0.840195,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2027-FECZV,Month-to-month,Fiber optic,0.032342,106.7,0.840195,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8083-YTZES,Month-to-month,Fiber optic,0.014432,74.35,0.840194,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9334-GWGOW,Month-to-month,Fiber optic,0.011119,74.85,0.840132,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6229-LSCKB,Month-to-month,Fiber optic,0.005374,79.7,0.840075,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1960-UYCNN,Month-to-month,Fiber optic,0.015498,95.25,0.839982,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0325-XBFAC,Month-to-month,Fiber optic,0.018446,94.7,0.839973,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7228-OMTPN,Month-to-month,Fiber optic,0.008215,88.45,0.839752,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7379-POKDZ,Month-to-month,Fiber optic,0.007891,70.3,0.839668,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9221-OTIVJ,Month-to-month,Fiber optic,0.009162,104.85,0.83957,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4482-EWFMI,Month-to-month,Fiber optic,0.006771,69.7,0.839496,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7130-VTEWQ,Month-to-month,Fiber optic,0.006398,75.75,0.839134,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7363-QTBIW,Month-to-month,Fiber optic,0.006327,79.75,0.838995,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9944-HKVVB,Month-to-month,Fiber optic,0.0151,95.1,0.838893,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3097-NQYSN,Month-to-month,Fiber optic,0.005829,86.85,0.838868,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3776-EKTKM,Month-to-month,DSL,0.004758,36.45,0.838694,장기 약정(1~2년) 전환 유도
5299-SJCZT,Month-to-month,Fiber optic,0.006415,101.55,0.838218,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3045-XETSH,Month-to-month,Fiber optic,0.01004,94.85,0.838199,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
