"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US92126","ZCTA5 92126","25551","716","3.3","0.9","0.8","0.4","2.4","0.6","3.3","1.2","5.0","1.0","11.6","1.8","11.2","1.3","20.7","2.0","14.9","1.9","26.9","2.1","126913","5209","153504","6374","36.1","(X)","(X)","(X)","(X)","(X)","18360","882","2.2","0.7","0.1","0.1","2.2","0.7","3.3","1.7","5.6","1.9","11.1","2.1","11.6","1.8","20.7","2.4","15.0","2.0","28.3","2.7","131990","5889","159039","7852","(X)","(X)","36.2","(X)","(X)","(X)","13894","859","1.0","0.6","0.1","0.2","1.9","0.6","1.7","0.7","5.2","2.3","9.9","2.4","10.0","2.0","21.2","2.7","16.1","2.4","32.8","3.0","147661","10982","174924","9594","(X)","(X)","(X)","(X)","(X)","(X)","7191","617","6.3","2.6","2.4","1.3","3.2","1.1","4.2","1.5","6.1","1.8","14.0","3.2","12.4","2.7","21.3","4.7","13.7","3.4","16.4","3.7","101924","10639","119531","7693","(X)","(X)","(X)","(X)","33.7","(X)",
"860Z200US92127","ZCTA5 92127","16438","823","1.6","0.8","0.7","0.6","2.5","1.4","2.5","1.1","3.9","1.2","7.2","1.8","6.1","1.4","13.3","2.6","14.3","2.6","47.9","3.3","195520","6397","246792","16402","31.9","(X)","(X)","(X)","(X)","(X)","13753","892","1.3","0.8","0.7","0.6","1.8","1.6","1.1","0.7","3.0","1.1","8.2","2.4","3.9","1.2","11.8","2.7","14.2","2.9","53.9","3.6","208531","20571","259478","16203","(X)","(X)","32.1","(X)","(X)","(X)","11390","654","0.6","0.5","0.4","0.6","1.9","1.8","0.6","0.5","2.3","1.1","5.4","1.9","3.7","1.3","11.9","3.3","16.0","3.4","57.1","3.8","232260","17993","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2685","426","2.8","2.0","1.0","1.3","5.7","3.7","10.6","6.0","9.9","4.6","10.6","3.9","12.3","6.9","22.4","6.6","11.3","4.1","13.3","3.6","96319","18131","122608","21239","(X)","(X)","(X)","(X)","29.3","(X)",
"860Z200US92128","ZCTA5 92128","20281","754","2.2","0.6","0.6","0.3","2.8","0.9","4.4","1.2","5.7","1.4","9.8","1.4","10.8","1.7","20.2","2.1","13.3","2.1","30.1","2.6","131077","7720","164315","6501","28.8","(X)","(X)","(X)","(X)","(X)","13746","758","1.4","0.8","0.2","0.2","1.7","0.9","2.1","0.8","2.6","1.1","8.1","1.8","10.2","2.0","19.6","3.1","15.4","2.7","38.6","3.2","162206","9340","190704","8180","(X)","(X)","29.8","(X)","(X)","(X)","11420","723","1.4","0.9","0.3","0.2","1.7","1.0","1.6","0.8","1.9","0.9","7.1","1.8","7.7","1.5","19.4","3.5","16.0","3.0","42.9","3.5","177007","10942","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6535","401","4.0","1.1","1.5","0.7","5.2","2.0","9.5","3.0","12.5","3.2","14.2","3.3","13.2","3.1","20.6","3.2","8.2","3.1","11.1","3.5","79255","6288","104212","9931","(X)","(X)","(X)","(X)","25.7","(X)",
"860Z200US92129","ZCTA5 92129","18616","761","1.8","0.6","1.0","0.5","2.3","0.8","4.3","1.3","2.5","0.7","8.0","1.5","8.8","1.6","18.4","2.2","17.8","2.1","35.0","2.0","156321","6886","188275","7297","32.9","(X)","(X)","(X)","(X)","(X)","14724","787","1.5","0.7","0.6","0.5","2.0","0.8","3.0","1.4","2.0","0.7","5.7","1.1","7.5","1.6","17.4","2.4","19.4","2.4","40.9","2.4","177402","5396","206709","8453","(X)","(X)","32.5","(X)","(X)","(X)","12358","744","0.9","0.6","0.8","0.6","1.6","0.7","2.4","1.4","1.0","0.4","4.3","1.2","7.3","1.7","15.3","2.1","20.4","2.7","46.1","2.6","192263","7134","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3892","438","3.1","1.3","2.3","1.4","3.7","1.7","9.5","5.3","5.1","2.5","17.8","5.2","13.5","4.9","21.4","5.2","12.6","3.6","11.0","4.6","92253","6681","110854","11988","(X)","(X)","(X)","(X)","34.1","(X)",
"860Z200US92130","ZCTA5 92130","22156","905","3.2","1.3","1.2","0.6","1.9","0.8","2.5","0.9","3.3","0.9","6.0","1.7","7.2","1.5","12.4","2.1","10.6","2.0","51.6","3.5","205680","14225","265483","14251","28.9","(X)","(X)","(X)","(X)","(X)","16994","835","1.9","1.0","0.7","0.6","1.4","0.6","2.3","1.1","2.4","1.0","6.2","1.8","5.3","1.2","10.5","2.2","10.7","2.5","58.6","3.7","250,000+","***","300548","15940","(X)","(X)","30.5","(X)","(X)","(X)","14494","814","0.6","0.4","0.2","0.2","1.1","0.6","2.0","1.2","1.6","0.9","4.6","1.6","4.5","1.3","9.8","2.4","10.4","2.7","65.1","3.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5162","501","8.1","4.7","2.9","2.1","3.6","2.8","3.1","1.4","6.5","2.7","5.9","3.6","13.2","5.1","17.6","5.1","11.1","3.6","27.9","5.7","114679","13625","148417","17336","(X)","(X)","(X)","(X)","22.8","(X)",
"860Z200US92131","ZCTA5 92131","12982","505","1.7","0.8","0.5","0.4","2.0","0.9","1.8","1.0","3.7","1.3","5.3","1.2","7.7","2.3","18.0","2.2","14.2","2.1","45.1","3.1","185256","11404","225314","11816","32.5","(X)","(X)","(X)","(X)","(X)","10092","563","0.8","0.6","0.3","0.3","1.5","0.8","1.1","0.8","3.2","1.3","3.7","1.4","6.8","2.5","15.2","2.3","15.3","2.5","52.1","3.5","205810","12237","244166","11612","(X)","(X)","33.5","(X)","(X)","(X)","8841","523","0.3","0.3","0.2","0.3","1.4","0.9","0.4","0.4","2.5","1.2","3.3","1.4","6.3","2.7","13.9","2.4","15.8","2.8","56.0","3.6","226096","18234","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2890","431","4.9","2.9","1.2","1.4","5.0","3.0","5.2","3.8","4.1","2.7","11.1","3.2","10.3","5.0","28.0","7.3","10.0","4.1","20.3","6.8","109559","5347","153834","28459","(X)","(X)","(X)","(X)","28.0","(X)",
"860Z200US92132","ZCTA5 92132","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92134","ZCTA5 92134","14","19","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","100.0","90.6","-","**","N","N","100.0","(X)","(X)","(X)","(X)","(X)","14","19","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","100.0","90.6","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","14","19","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","100.0","90.6","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92135","ZCTA5 92135","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92136","ZCTA5 92136","15","26","0.0","87.6","0.0","87.6","100.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","-","**","N","N","100.0","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","15","26","0.0","87.6","0.0","87.6","100.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","0.0","87.6","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
"860Z200US92139","ZCTA5 92139","10001","429","4.1","2.0","1.0","0.7","3.0","1.2","4.7","1.5","9.1","2.4","15.9","2.8","16.2","3.0","24.4","3.7","10.8","2.4","10.9","2.4","95653","5134","112479","6025","51.0","(X)","(X)","(X)","(X)","(X)","8172","462","3.6","2.2","0.0","0.5","2.5","1.2","2.7","1.5","8.0","2.4","18.0","3.4","19.1","3.8","25.8","4.1","10.3","2.5","9.9","2.3","97450","4368","112165","6443","(X)","(X)","51.0","(X)","(X)","(X)","5437","457","1.3","1.0","0.0","0.8","2.8","1.5","2.9","1.7","8.3","3.1","14.0","3.9","19.2","4.7","28.6","5.2","11.6","3.0","11.5","3.0","106007","12393","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1829","275","8.2","3.4","5.3","3.9","6.5","4.2","11.7","4.5","16.2","8.3","13.7","6.5","13.6","4.7","15.7","6.9","3.8","3.1","5.4","3.1","56645","21420","75744","10376","(X)","(X)","(X)","(X)","42.0","(X)",
"860Z200US92140","ZCTA5 92140","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92145","ZCTA5 92145","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92147","ZCTA5 92147","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92154","ZCTA5 92154","23019","740","3.9","1.3","2.4","0.8","3.6","1.0","4.6","1.0","9.8","1.4","13.7","2.1","15.4","2.3","21.4","2.0","12.6","1.9","12.6","1.9","94901","4991","110572","4083","52.8","(X)","(X)","(X)","(X)","(X)","18737","739","3.0","1.2","1.4","0.7","2.9","1.1","5.1","1.2","8.5","1.6","13.1","1.9","15.6","2.6","23.7","2.4","12.7","1.9","14.0","2.2","100971","6337","115558","4066","(X)","(X)","53.4","(X)","(X)","(X)","13060","699","1.6","0.8","0.9","0.6","1.7","1.0","4.1","1.3","6.4","1.7","11.1","2.2","15.9","3.0","25.5","3.0","15.2","2.6","17.6","3.1","114554","7012","128971","5216","(X)","(X)","(X)","(X)","(X)","(X)","4282","543","8.8","4.1","6.6","3.7","8.0","3.2","4.6","2.4","16.5","4.3","18.7","6.8","14.3","3.7","11.9","4.0","8.5","3.9","2.2","2.0","53278","4015","72669","11276","(X)","(X)","(X)","(X)","46.4","(X)",
"860Z200US92155","ZCTA5 92155","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92161","ZCTA5 92161","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92173","ZCTA5 92173","7952","546","5.9","2.9","6.6","3.0","8.0","3.0","8.0","2.7","9.3","2.7","17.3","3.3","15.3","4.7","15.5","2.9","7.4","1.8","6.6","2.0","69792","10328","85189","7283","57.0","(X)","(X)","(X)","(X)","(X)","6147","446","2.5","1.4","0.9","0.7","7.3","3.6","8.9","2.9","9.5","3.1","20.4","4.3","15.5","5.2","18.6","3.5","9.3","2.3","7.1","2.4","75910","8100","96286","8873","(X)","(X)","57.7","(X)","(X)","(X)","3645","463","1.0","1.2","0.6","0.7","2.4","1.6","5.3","2.5","8.6","4.1","19.8","5.9","23.6","7.3","20.4","4.6","9.9","3.3","8.5","3.5","86989","10090","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1805","390","20.4","11.2","26.2","12.0","11.5","8.0","6.3","3.9","10.6","6.5","8.1","4.5","11.0","10.0","0.7","1.4","0.7","1.1","4.4","5.0","16349","6774","37743","11695","(X)","(X)","(X)","(X)","51.6","(X)",
"860Z200US92179","ZCTA5 92179","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92182","ZCTA5 92182","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92201","ZCTA5 92201","22600","965","2.1","0.6","2.0","0.8","8.9","2.1","10.6","2.0","12.7","1.9","18.7","2.2","13.2","2.3","17.2","2.2","7.4","1.5","7.3","1.3","66758","4210","90809","4673","36.4","(X)","(X)","(X)","(X)","(X)","15275","692","1.2","0.7","0.7","0.6","5.6","2.4","7.8","2.3","13.0","2.1","18.9","2.3","14.6","2.5","20.6","3.1","8.5","1.9","9.0","1.6","80278","6116","101353","5475","(X)","(X)","33.7","(X)","(X)","(X)","10757","684","0.6","0.5","0.3","0.2","4.0","2.5","5.8","2.3","10.1","2.6","18.0","2.9","16.0","3.2","22.8","4.1","10.5","2.4","12.0","2.1","90431","9732","114262","7272","(X)","(X)","(X)","(X)","(X)","(X)","7325","803","5.0","1.8","4.6","1.9","16.9","4.6","17.0","4.5","13.8","3.2","17.2","4.7","9.2","4.4","8.9","2.6","4.2","2.1","3.2","2.2","38915","6459","63756","7215","(X)","(X)","(X)","(X)","41.2","(X)",
"860Z200US92203","ZCTA5 92203","12178","604","2.9","1.1","1.0","0.6","4.4","1.5","3.4","1.2","8.6","2.4","16.0","2.8","14.6","2.9","19.6","3.0","12.4","2.3","17.1","3.3","97311","8653","125347","7746","35.8","(X)","(X)","(X)","(X)","(X)","8851","567","0.9","0.7","0.7","0.8","2.7","1.4","2.6","1.4","8.0","3.2","13.8","3.1","16.4","3.8","21.2","3.5","15.6","3.5","18.1","3.3","110750","10292","135682","9682","(X)","(X)","35.2","(X)","(X)","(X)","6605","572","0.3","0.4","0.2","0.2","1.5","1.2","1.2","0.8","7.1","3.0","12.9","3.3","14.4","3.8","20.8","4.3","19.9","4.3","21.7","3.9","128477","16975","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3327","470","9.4","4.0","2.8","1.7","9.6","4.1","7.2","3.1","8.8","3.9","24.9","6.4","11.6","4.6","10.6","4.6","4.8","2.7","10.3","7.7","61458","12253","86016","15788","(X)","(X)","(X)","(X)","36.1","(X)",
"860Z200US92210","ZCTA5 92210","2468","149","1.9","1.3","2.2","1.4","7.3","2.8","2.9","1.6","8.9","4.5","7.8","4.3","4.5","2.5","12.0","4.0","12.3","9.3","40.3","6.0","162990","23773","292110","42816","35.5","(X)","(X)","(X)","(X)","(X)","1571","160","0.0","2.7","1.2","1.4","1.6","1.5","0.9","0.9","8.7","5.9","7.6","6.1","4.3","3.0","11.8","4.2","8.1","4.7","55.8","7.3","214859","35274","386252","65344","(X)","(X)","41.1","(X)","(X)","(X)","1422","169","0.0","2.9","1.3","1.5","1.8","1.7","1.0","1.0","5.7","3.2","8.4","6.7","3.2","2.6","10.6","4.2","8.2","5.0","59.8","6.9","224688","66080","N","N","(X)","(X)","(X)","(X)","(X)","(X)","897","232","5.1","3.8","4.0","3.5","17.2","7.4","6.5","4.3","9.3","7.3","8.2","5.2","5.4","4.5","12.5","7.6","18.6","21.9","13.3","7.1","74519","46564","126725","34325","(X)","(X)","(X)","(X)","25.6","(X)",
"860Z200US92211","ZCTA5 92211","13872","737","5.4","1.3","2.8","1.5","5.0","1.3","7.0","2.0","9.9","2.5","15.0","2.5","9.3","1.6","19.2","3.0","11.0","2.1","15.5","2.2","88477","9506","126581","8846","36.7","(X)","(X)","(X)","(X)","(X)","8065","502","3.5","1.3","2.4","2.1","1.8","0.8","3.2","1.6","6.8","2.5","14.7","3.9","9.8","2.1","21.8","3.6","13.3","2.9","22.7","3.2","117062","13677","161865","14634","(X)","(X)","36.7","(X)","(X)","(X)","6835","514","3.3","1.3","0.5","0.4","1.6","0.9","3.1","1.9","4.6","2.0","13.2","3.0","10.6","2.4","22.9","3.8","14.1","3.3","26.0","3.6","130417","10946","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5807","632","8.3","3.0","3.2","2.1","9.4","2.7","12.2","4.1","14.2","4.9","15.4","3.5","8.6","2.6","16.6","5.4","7.5","2.7","4.6","2.0","53307","9176","75886","6741","(X)","(X)","(X)","(X)","36.0","(X)",
"860Z200US92220","ZCTA5 92220","12266","455","7.1","2.3","3.4","1.4","9.6","2.5","8.9","2.3","11.3","2.5","19.3","3.2","12.4","2.2","14.2","2.4","6.4","1.6","7.4","2.3","62599","4061","81409","6304","44.6","(X)","(X)","(X)","(X)","(X)","8079","305","5.1","1.7","1.6","1.2","7.4","2.6","8.3","3.1","11.6","3.5","22.6","4.3","12.9","2.7","15.5","3.1","7.4","2.1","7.6","2.9","65321","4656","86920","8518","(X)","(X)","47.3","(X)","(X)","(X)","5431","470","3.7","1.9","0.9","0.9","3.9","2.6","6.3","3.2","10.2","4.5","22.5","5.4","14.6","3.6","19.3","4.2","9.0","3.3","9.6","4.1","77491","10004","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4187","499","14.3","5.9","6.1","3.2","17.4","5.4","8.0","3.4","11.6","4.2","12.3","3.6","10.5","4.7","8.8","2.7","4.8","2.5","6.4","3.6","40345","10645","65074","8887","(X)","(X)","(X)","(X)","39.2","(X)",
"860Z200US92222","ZCTA5 92222","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US92223","ZCTA5 92223","20451","654","3.4","1.0","2.6","1.0","4.6","1.5","5.7","1.7","6.9","1.5","12.9","2.0","11.9","2.0","23.3","2.8","12.5","1.6","16.0","2.2","102761","6693","120357","5104","40.8","(X)","(X)","(X)","(X)","(X)","15338","497","2.4","1.0","1.7","0.8","2.7","1.1","5.7","2.1","6.3","1.5","11.0","2.0","12.4","2.2","26.5","3.0","12.4","1.8","18.9","2.9","113896","5314","131061","6266","(X)","(X)","41.1","(X)","(X)","(X)","11366","617","1.3","0.7","2.0","1.1","2.3","1.2","2.5","1.1","4.5","1.4","9.9","2.2","12.8","2.6","26.5","3.9","13.8","2.3","24.4","3.4","128649","7901","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5113","579","7.3","2.6","5.5","3.1","12.4","5.4","7.3","3.3","9.2","2.9","18.1","4.6","11.9","3.9","15.9","5.8","6.8","3.3","5.5","3.4","60098","11099","77966","8674","(X)","(X)","(X)","(X)","37.7","(X)",
"860Z200US92225","ZCTA5 92225","5139","361","6.0","2.6","6.6","2.3","8.3","3.1","10.8","3.2","15.5","4.1","14.1","3.1","9.6","3.2","17.4","3.5","6.2","1.9","5.5","1.9","55725","10618","78426","5654","33.6","(X)","(X)","(X)","(X)","(X)","3598","279","2.9","2.3","5.9","2.6","5.4","2.9","10.1","4.5","15.1","5.3","16.3","3.9","11.9","4.2","18.1","4.6","8.5","2.6","5.7","2.1","69511","8038","86413","6716","(X)","(X)","36.7","(X)","(X)","(X)","2304","309","2.6","2.7","1.5","1.5","1.0","0.8","8.2","6.1","15.6","7.6","19.1","5.5","10.4","4.9","21.8","6.2","11.4","3.9","8.3","3.3","77037","10544","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1541","247","14.0","6.9","11.6","5.2","16.6","7.6","10.2","4.6","17.6","7.9","8.7","5.3","6.4","3.2","9.5","4.6","0.9","1.0","4.7","4.0","33028","11055","53905","12272","(X)","(X)","(X)","(X)","24.6","(X)",
"860Z200US92227","ZCTA5 92227","8209","400","7.6","2.6","3.9","1.6","11.5","3.2","8.8","3.3","11.0","2.4","18.6","3.8","10.1","2.6","14.3","3.7","7.2","2.4","6.9","2.4","59362","6228","84427","9087","45.2","(X)","(X)","(X)","(X)","(X)","6131","373","6.9","3.0","4.2","2.1","9.4","3.6","9.8","4.3","8.9","3.1","18.8","3.6","12.5","3.7","13.0","3.3","8.6","3.0","7.9","3.0","65755","6090","89396","10757","(X)","(X)","47.1","(X)","(X)","(X)","3613","384","1.2","1.3","2.3","2.0","5.3","3.1","3.6","1.9","9.9","4.3","18.4","4.8","16.7","5.1","16.4","4.9","13.2","4.9","13.1","4.8","86031","10766","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2078","417","9.7","5.2","5.6","2.6","19.4","7.8","6.8","4.1","17.2","7.6","21.6","9.8","2.9","2.6","11.4","8.0","2.8","2.9","2.6","4.0","40912","9993","61037","20789","(X)","(X)","(X)","(X)","38.3","(X)",
