CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Area_Total_Households,Area_Median_Income,Area_Mean_Income,Area_Low_Income_Ratio,Area_High_Income_Ratio,Income_Charge_Ratio,Area_Income_Level
0265-EDXBD,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,1,69,4105,Lack of self-service on Website,55.0,55066.0,62689.0,0.0,16.4,0.01632223150401337,Low
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,69,5715,Network reliability,1654.0,74018.0,98386.0,18.6,40.2,0.01306709178848388,Medium
2321-OMBXY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Female,No,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,1,81,2071,Limited range of services,16183.0,164182.0,219186.0,10.600000000000001,70.9,0.0058690964904800766,Very High
2840-XANRC,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Male,Yes,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.15,2231.0500000000002,Yes,1,73,2212,Lack of affordable download/upload speed,5628.0,198823.0,257567.0,7.2,82.9,0.005622085975968576,Very High
5020-ZSTTY,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,Female,Yes,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1000000000004,Yes,1,83,4149,Long distance charges,19586.0,76032.0,101312.0,22.8,37.099999999999994,0.013012941919191919,Medium
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05000000000001,Yes,1,73,2671,Extra data charges,7854.0,124726.0,161324.0,14.0,62.1,0.006768436412616454,Very High
0122-OAHPZ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,67,2473,Price too high,18751.0,108814.0,130896.0,12.6,55.599999999999994,0.008144172624846067,High
2868-SNELZ,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.80000000000001,Yes,1,92,2683,Product dissatisfaction,376.0,99803.0,125319.0,16.2,49.2,0.009691091450156808,High
4322-RCYMT,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,1,81,4903,Service dissatisfaction,182.0,152852.0,152723.0,7.7,63.8,0.005950854421270248,Very High
6680-NENYN,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Female,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.6,4759.8500000000004,Yes,1,91,5250,Lack of self-service on Website,681.0,92813.0,108841.0,20.9,45.49999999999999,0.013523967547649573,High
1343-EHPYB,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603,Yes,1,98,4352,Network reliability,152.0,35625.0,62647.0,48.699999999999996,24.4,0.03482947368421053,Low
2034-GDRCN,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes,1,76,4157,Don't know,6771.0,126544.0,157084.0,10.7,64.6,0.008572512327727905,Very High
0219-YTZUE,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,73,4939,Don't know,19935.0,102626.0,147096.0,18.0,51.5,0.009915615925788787,High
0623-IIHUG,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes,1,97,4778,Don't know,23661.0,94014.0,120938.0,14.9,46.8,0.005348139638777203,High
4572-DVCGN,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Female,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846,Yes,1,85,3598,Poor expertise of online support,22910.0,68563.0,88513.0,26.5,30.500000000000004,0.01404547642314368,Low
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,91,2927,Poor expertise of phone support,14010.0,103884.0,123856.0,16.0,51.7,0.003552038812521659,High
1010-DIAUQ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,1,98,5383,Price too high,17022.0,98154.0,129605.0,14.899999999999999,48.6,0.011797787150803839,High
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,73,3878,Product dissatisfaction,19927.0,105177.0,137695.0,20.499999999999996,51.9,0.009772098462591632,High
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,66,3642,Service dissatisfaction,18616.0,156321.0,188275.0,9.399999999999999,71.2,0.008056499126796783,Very High
6905-NIQIN,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes,1,76,2431,Don't know,23019.0,94901.0,110572.0,14.5,46.6,0.006404568971875954,High
5167-ZFFMM,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,81,3424,Network reliability,22600.0,66758.0,90809.0,23.6,31.900000000000002,0.01633062704095389,Low
4895-TMWIR,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Male,Yes,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,80,5888,Limited range of services,2468.0,162990.0,292110.0,14.299999999999999,64.6,0.0014688017669795693,Very High
0533-BNWKF,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,100,5502,Lack of affordable download/upload speed,13872.0,88477.0,126581.0,20.2,45.7,0.01158945262610622,Medium
6599-CEBNN,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.4499999999998,Yes,1,94,5795,Long distance charges,14115.0,54023.0,70909.0,32.2,25.0,0.01642633693056661,Low
0979-PHULV,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,80,4020,Extra data charges,2160.0,72143.0,86474.0,28.200000000000003,32.9,0.016542145461098095,Medium
4800-VHZKI,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.899999999999999,Yes,1,92,3351,Price too high,780.0,22611.0,44843.0,67.5,13.7,0.010561231259121666,Low
7989-CHGTL,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.600000000000001,Yes,1,95,3448,Product dissatisfaction,157.0,52757.0,63806.0,33.7,7.6,0.004458176166195955,Low
0334-GDDSO,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,73,2818,Service dissatisfaction,138.0,43500.0,34141.0,44.2,0.0,0.022441379310344827,Low
0578-SKVMF,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,350.0,62051.0,80273.0,22.0,28.0,0.016109329422571754,Low
5564-NEMQO,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,5734.0,38654.0,58428.0,44.8,14.0,0.023376623376623377,Low
9063-ZGTUY,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,9442.0,68676.0,80735.0,22.700000000000003,32.1,0.003389830508474576,Low
2957-LOLHO,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,Male,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,68,2887,Don't know,13581.0,77106.0,101281.0,21.2,37.3,0.007065598007937125,Medium
7752-XUSCI,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,3743.0,70563.0,88908.0,15.2,33.6,0.018009438374218784,Medium
4110-PFEUZ,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,73,2792,Competitor had better devices,309.0,,33833.0,60.0,12.9,,
0256-LTHVJ,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,0.0,,,0.0,0.0,,
0880-TKATG,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,2264.0,54923.0,69424.0,40.8,21.6,0.022100030952424302,Low
3811-VBYBZ,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306,Male,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,98,2031,Competitor had better devices,295.0,86394.0,90628.0,22.4,38.4,0.013862073755121882,Medium
4640-UHDOS,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,91,4498,Competitor had better devices,6025.0,78986.0,93546.0,18.3,34.5,0.008500240548958043,Medium
3583-EKAPL,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55,Yes,1,71,4877,Competitor had better devices,13700.0,101271.0,155406.0,15.0,50.900000000000006,0.006517166809846846,High
9399-APLBT,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,Female,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,80,5980,Competitor had better devices,5519.0,116223.0,130809.0,12.399999999999999,61.7,0.007712759092434372,High
2359-KMGLI,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,77,4418,Competitor had better devices,2133.0,81493.0,98757.0,22.5,38.7,0.011816965874369579,Medium
0306-JAELE,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,66,4192,Competitor had better devices,112.0,,48539.0,54.5,15.2,,
6227-HWPWX,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,73,5671,Competitor had better devices,17616.0,87681.0,106773.0,17.1,40.9,0.009443322954802066,Medium
0447-BEMNG,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Female,No,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,Yes,1,65,4926,Price too high,2535.0,77250.0,115094.0,21.3,43.4,0.007036893203883495,Medium
5949-XIKAE,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,65,2879,Product dissatisfaction,646.0,26596.0,43168.0,53.8,9.0,0.037697398104978186,Low
8372-JUXUI,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.349999999999994,Yes,1,93,2814,Service dissatisfaction,13476.0,54181.0,69044.0,34.6,21.0,0.016467027186652147,Low
0388-EOPEX,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,77,4263,Lack of self-service on Website,25057.0,96268.0,119143.0,15.8,48.2,0.009274109776872897,High
8205-OTCHB,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,66,3099,Network reliability,15430.0,121459.0,151403.0,10.9,58.699999999999996,0.004322446257584864,Very High
6235-VDHOM,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05000000000001,Yes,1,89,4099,Limited range of services,20773.0,95355.0,113836.0,17.4,47.3,0.0035803051753972,High
7783-YKGDV,1,United States,California,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,76,2538,Lack of affordable download/upload speed,583.0,79219.0,87646.0,34.6,42.6,0.015102437546548178,Medium
5609-CEBID,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,87,2666,Long distance charges,15808.0,73596.0,94672.0,24.0,36.5,0.015343225175281264,Medium
7218-HKQFK,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,72,3715,Don't know,2385.0,61422.0,88606.0,18.4,29.0,0.018403829246849662,Low
4636-QRJKY,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,98,5032,Price too high,1710.0,73750.0,117313.0,27.3,39.3,0.013098305084745764,Medium
5956-VKDTT,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction,15272.0,94804.0,111280.0,12.700000000000001,48.1,0.009410995316653306,High
9412-GHEEC,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,88,3492,Service dissatisfaction,23828.0,125397.0,148307.0,8.2,63.0,0.010028948060958396,Very High
0257-ZESQC,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,99,4517,Lack of self-service on Website,13973.0,92309.0,105296.0,12.0,42.8,0.009775861508628627,Medium
6825-UYPFK,1,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,81,2115,Network reliability,9536.0,57708.0,75056.0,33.0,26.9,0.015720524017467246,Low
8397-MVTAZ,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480,Yes,1,72,2568,Don't know,6195.0,104290.0,135388.0,15.6,52.599999999999994,0.011512129638508005,High
9282-IZGQK,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,Yes,1,80,5679,Don't know,14456.0,106226.0,130654.0,19.5,53.4,0.009602168960518142,High
1342-JPNKI,1,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,85,2966,Don't know,23277.0,125853.0,160556.0,10.9,59.400000000000006,0.00820481037400777,Very High
2817-NTQDO,1,United States,California,Huntington Beach,92646,"33.666301, -117.969501",33.666301,-117.969501,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597,Yes,1,74,4856,Poor expertise of online support,21422.0,130672.0,162775.0,10.6,64.2,0.0041829925309171045,Very High
6986-IJDHX,1,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266,Yes,1,98,3364,Poor expertise of phone support,20469.0,130164.0,170636.0,12.899999999999999,60.8,0.007956116898681663,Very High
